 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> novembre 19, 2018 
 ==================================================================

 Disk File Name = SRIM Outputs\Silver in NIT.txt

 Ion = Silver [47] , Mass = 106,905 amu

 Target Density =  3,4400E+00 g/cm3 = 8,2898E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ag     47    010,02    043,26   
     Br     35    010,02    032,04   
      I     53    000,40    002,03   
      C      6    021,44    010,31   
      N      7    004,91    002,75   
      O      8    011,82    007,57   
      S     16    000,30    000,38   
      H      1    041,08    001,66   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   6,50 MeV   5,187E+00  1,578E+00    2,92 um     5578 A      5161 A   
   7,00 MeV   5,601E+00  1,506E+00    3,12 um     5793 A      5457 A   
   8,00 MeV   6,458E+00  1,382E+00    3,48 um     6168 A      5986 A   
   9,00 MeV   7,342E+00  1,279E+00    3,81 um     6471 A      6442 A   
  10,00 MeV   8,238E+00  1,192E+00    4,12 um     6718 A      6835 A   
  11,00 MeV   9,137E+00  1,118E+00    4,40 um     6922 A      7176 A   
  12,00 MeV   1,003E+01  1,054E+00    4,66 um     7094 A      7474 A   
  13,00 MeV   1,091E+01  9,968E-01    4,90 um     7239 A      7736 A   
  14,00 MeV   1,177E+01  9,467E-01    5,13 um     7364 A      7968 A   
  15,00 MeV   1,262E+01  9,019E-01    5,34 um     7472 A      8174 A   
  16,00 MeV   1,344E+01  8,616E-01    5,54 um     7566 A      8359 A   
  17,00 MeV   1,423E+01  8,252E-01    5,74 um     7650 A      8527 A   
  18,00 MeV   1,500E+01  7,920E-01    5,92 um     7724 A      8679 A   
  20,00 MeV   1,647E+01  7,340E-01    6,26 um     7858 A      8945 A   
  22,50 MeV   1,816E+01  6,735E-01    6,66 um     7996 A      9222 A   
  25,00 MeV   1,970E+01  6,231E-01    7,02 um     8108 A      9453 A   
  27,50 MeV   2,111E+01  5,805E-01    7,36 um     8202 A      9650 A   
  30,00 MeV   2,241E+01  5,439E-01    7,68 um     8281 A      9821 A   
  32,50 MeV   2,360E+01  5,120E-01    7,99 um     8350 A      9971 A   
  35,00 MeV   2,471E+01  4,840E-01    8,28 um     8410 A      1,01 um  
  37,50 MeV   2,574E+01  4,592E-01    8,56 um     8464 A      1,02 um  
  40,00 MeV   2,669E+01  4,371E-01    8,82 um     8512 A      1,03 um  
  45,00 MeV   2,842E+01  3,991E-01    9,34 um     8611 A      1,05 um  
  50,00 MeV   2,995E+01  3,678E-01    9,83 um     8695 A      1,07 um  
  55,00 MeV   3,130E+01  3,414E-01   10,29 um     8768 A      1,08 um  
  60,00 MeV   3,251E+01  3,189E-01   10,74 um     8833 A      1,10 um  
  65,00 MeV   3,359E+01  2,994E-01   11,17 um     8891 A      1,11 um  
  70,00 MeV   3,456E+01  2,823E-01   11,59 um     8944 A      1,12 um  
  80,00 MeV   3,623E+01  2,538E-01   12,40 um     9074 A      1,13 um  
  90,00 MeV   3,760E+01  2,309E-01   13,18 um     9188 A      1,15 um  
 100,00 MeV   3,875E+01  2,122E-01   13,94 um     9291 A      1,16 um  
 110,00 MeV   3,972E+01  1,964E-01   14,67 um     9385 A      1,18 um  
 120,00 MeV   4,054E+01  1,830E-01   15,39 um     9472 A      1,19 um  
 130,00 MeV   4,125E+01  1,714E-01   16,10 um     9554 A      1,20 um  
 140,00 MeV   4,186E+01  1,613E-01   16,79 um     9632 A      1,21 um  
 150,00 MeV   4,239E+01  1,525E-01   17,48 um     9706 A      1,21 um  
 160,00 MeV   4,286E+01  1,446E-01   18,16 um     9776 A      1,22 um  
 170,00 MeV   4,327E+01  1,375E-01   18,83 um     9845 A      1,23 um  
 180,00 MeV   4,363E+01  1,312E-01   19,49 um     9910 A      1,24 um  
 200,00 MeV   4,423E+01  1,202E-01   20,81 um     1,01 um     1,25 um  
 225,00 MeV   4,493E+01  1,090E-01   22,44 um     1,04 um     1,27 um  
 250,00 MeV   4,527E+01  9,980E-02   24,04 um     1,07 um     1,28 um  
 275,00 MeV   4,543E+01  9,214E-02   25,64 um     1,10 um     1,30 um  
 300,00 MeV   4,560E+01  8,564E-02   27,23 um     1,12 um     1,31 um  
 325,00 MeV   4,571E+01  8,005E-02   28,82 um     1,15 um     1,32 um  
 350,00 MeV   4,577E+01  7,520E-02   30,40 um     1,17 um     1,33 um  
 375,00 MeV   4,578E+01  7,093E-02   31,99 um     1,20 um     1,34 um  
 400,00 MeV   4,576E+01  6,715E-02   33,57 um     1,22 um     1,35 um  
 450,00 MeV   4,562E+01  6,076E-02   36,75 um     1,31 um     1,38 um  
 500,00 MeV   4,537E+01  5,554E-02   39,94 um     1,39 um     1,40 um  
 550,00 MeV   4,506E+01  5,119E-02   43,15 um     1,46 um     1,41 um  
 600,00 MeV   4,468E+01  4,751E-02   46,38 um     1,54 um     1,43 um  
 650,00 MeV   4,425E+01  4,436E-02   49,65 um     1,61 um     1,45 um  
 700,00 MeV   4,378E+01  4,162E-02   52,94 um     1,68 um     1,47 um  
 800,00 MeV   4,275E+01  3,709E-02   59,66 um     1,93 um     1,51 um  
 900,00 MeV   4,164E+01  3,350E-02   66,54 um     2,17 um     1,54 um  
   1,00 GeV   4,050E+01  3,058E-02   73,61 um     2,39 um     1,58 um  
   1,10 GeV   3,933E+01  2,815E-02   80,89 um     2,61 um     1,61 um  
   1,20 GeV   3,818E+01  2,610E-02   88,39 um     2,82 um     1,65 um  
   1,30 GeV   3,704E+01  2,434E-02   96,12 um     3,03 um     1,69 um  
   1,40 GeV   3,592E+01  2,282E-02  104,08 um     3,24 um     1,73 um  
   1,50 GeV   3,485E+01  2,148E-02  112,29 um     3,44 um     1,77 um  
   1,60 GeV   3,381E+01  2,030E-02  120,76 um     3,65 um     1,81 um  
   1,70 GeV   3,282E+01  1,925E-02  129,48 um     3,86 um     1,85 um  
   1,80 GeV   3,187E+01  1,831E-02  138,46 um     4,07 um     1,89 um  
   2,00 GeV   3,012E+01  1,669E-02  157,22 um     4,86 um     1,99 um  
   2,25 GeV   2,819E+01  1,505E-02  182,16 um     6,02 um     2,11 um  
   2,50 GeV   2,654E+01  1,371E-02  208,72 um     7,10 um     2,24 um  
   2,75 GeV   2,515E+01  1,261E-02  236,84 um     8,15 um     2,38 um  
